2015-05-12,2
2015-05-12,-2
2015-05-13,1
2015-05-13,-3
2015-05-14,0
2015-05-14,-2
2015-05-16,0
2015-05-16,-4
2015-05-18,0
2015-05-18,-3
2015-05-20,0
2015-05-20,-3
2015-05-21,1
2015-05-21,-2
2015-05-22,0
2015-05-22,-2
2015-05-26,0
2015-05-26,-2
2015-05-28,0
2015-05-28,-2
2015-06-02,0
2015-06-02,-2
