2015-05-12,-1232
2015-05-13,-93
2015-05-14,-588
2015-05-15,-395
2015-05-16,-45
2015-05-17,-1038
2015-05-18,-134
2015-05-19,-546
2015-05-20,-1361
2015-05-21,-851
2015-05-22,121
2015-05-23,-487
2015-05-24,102
2015-05-25
2015-05-26
2015-05-27,-924
2015-05-28,-670
2015-05-29,-775
2015-05-30,377
2015-05-31,-1087
