2015-04-27,5
2015-04-28,4
2015-05-12,6
2015-05-13,6
2015-05-14,5
2015-05-15,5
2015-05-16,4
2015-05-17,4
2015-05-18,5
2015-05-19,5
2015-05-20,5
2015-05-21,4
2015-05-22,5
2015-05-23,4
2015-05-24,5
2015-05-25,3
2015-05-26,3
2015-05-27,4
2015-05-28,6
2015-05-29,4
2015-05-30,3
2015-05-31,4
2015-06-01,5
2015-06-02,3
2015-06-03,3
2015-06-04,5
2015-06-05,2
